,ID,duration,wav,province_code,wrd
15795,gw-talk_set1_collectorgw73_speakergw1248_speakergw1249_4_0_123-2,23.609,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set1_collectorgw73_speakergw1248_speakergw1249_4_0_123-2.wav,gw,나도 귀농은 그렇게 우리가 그런 막연하게 그런 생각 가지고 하는 거는 반대고 난 귀농보다는 그 친구들 같은 경우에는 귀향 그 왜 그러냐면 이제 그 도시 같은 데는 친구가 사실 없잖아 직장 다닐 때 뭐 직장 동료들이 있겠지만 퇴직하고 나면 그래도 친구들이 그리우니까 고향에 와서 사는 거는 나는 좀 권하고 싶은데
16951,gw-talk_set2_collectorgw87_speakergw1195_speakergw1196_9_0_124-6,6.239,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw87/talk_set2_collectorgw87_speakergw1195_speakergw1196_9_0_124-6.wav,gw,나는 산과 바다 중에 어디가 더 좋냐 그러면 음 산이 더 좋아
22710,gw-talk_set1_collectorgw179_speakergw1017_speakergw1018_7_0_95-0,3.079,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw179/talk_set1_collectorgw179_speakergw1017_speakergw1018_7_0_95-0.wav,gw,저는 여름에 별로 좋아하지 않아요
5477,gw-talk_set3_collectorgw84_speakergw408_speakergw409_6_0_65-7,12.459,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw84/talk_set3_collectorgw84_speakergw408_speakergw409_6_0_65-7.wav,gw,어 그래서 뭐 이열치열이라는 얘기가 그래서 생겨난 것 같고 그래도 저도 뭐 젊어도 젊어도 그래도 뭐 따뜻한 음식 그런 게 더 와닿더라고요
14661,gw-talk_set1_collectorgw35_speakergw163_speakergw164_4_0_75-6,7.81,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw35/talk_set1_collectorgw35_speakergw163_speakergw164_4_0_75-6.wav,gw,하면서 근데 제가 나이를 먹으니까 좀 너무 농사 짓는 게 부자하면은 그런 걱정이 좀 되더라고요
759,gw-talk_set3_collectorgw129_speakergw610_speakergw611_0_0_128-8,9.869,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw129/talk_set3_collectorgw129_speakergw610_speakergw611_0_0_128-8.wav,gw,애들이 그냥 핵가족이 되니까 지들끼리 가갖고 그냥 사는 게 그냥 아침에 나갔다 저녁에 들어오고
24742,gw-talk_set2_collectorgw116_speakergw1015_speakergw1016_4_0_116-8,18.531,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw116/talk_set2_collectorgw116_speakergw1015_speakergw1016_4_0_116-8.wav,gw,우족은 우족도 우려먹고 언니 사골도 끓여 먹고 속 내오는 언니 이 언니 소 봐라 등심 안심 채끝살 언니 소가 우리한테 주는 게 얼마나 많은지 알아 언니 나느 키운다믄 닭보다는 돈 되는 소를 키우겠어
20618,gw-talk_set2_collectorgw95_speakergw1426_speakergw1427_7_0_127-10,4.559,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set2_collectorgw95_speakergw1426_speakergw1427_7_0_127-10.wav,gw,그리구요 또 비가 오면은 우산 쓰잖아요
25166,gw-talk_set2_collectorgw181_speakergw2868_speakergw2869_17_0_108-9,0.759,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw181/talk_set2_collectorgw181_speakergw2868_speakergw2869_17_0_108-9.wav,gw,많죠
8571,gw-talk_set2_collectorgw89_speakergw417_speakergw418_5_0_68-11,1.886,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw89/talk_set2_collectorgw89_speakergw417_speakergw418_5_0_68-11.wav,gw,그죠 그래서 버리게 되더라고요
12576,gw-talk_set3_collectorgw137_speakergw663_speakergw664_11_0_71-19,4.29,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set3_collectorgw137_speakergw663_speakergw664_11_0_71-19.wav,gw,문 그냥 하나 딱 채우고 나가면은 뭐 집단속도 잘 되고 그런 것 같아
15626,gw-talk_set2_collectorgw73_speakergw1379_speakergw1380_21_0_126-6,2.31,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set2_collectorgw73_speakergw1379_speakergw1380_21_0_126-6.wav,gw,집에서야 뭐 편한 옷
23757,gw-talk_set1_collectorgw132_speakergw2834_speakergw2835_10_0_112-2,11.789,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set1_collectorgw132_speakergw2834_speakergw2835_10_0_112-2.wav,gw,그래가지고 치과를 먼저 가야지 되는데 내 친구가 야 그 이 아픈데 얼음물을 좀 물고 있으라고 그래서 얼음을 물고 있는데 나 이건 아닌 것 같아
33141,gw-say_set1_collectorgw88_speakergw476_0_1_38-3,1.57,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw88/say_set1_collectorgw88_speakergw476_0_1_38-3.wav,gw,그리고 혼자 살고 있습니다
925,gw-talk_set3_collectorgw129_speakergw610_speakergw611_10_0_122-5,7.113,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw129/talk_set3_collectorgw129_speakergw610_speakergw611_10_0_122-5.wav,gw,그러이까 약 먹기 전에 음식으를 좋은 걸 거 잘 잘 먹으면은 아무래도 약을 안 먹으니까 더 낫지
24409,gw-talk_set2_collectorgw116_speakergw1015_speakergw1016_11_0_111-11,2.55,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw116/talk_set2_collectorgw116_speakergw1015_speakergw1016_11_0_111-11.wav,gw,너는 너무 도시적이고 인간미가 없다 야
7820,gw-talk_set2_collectorgw94_speakergw1644_speakergw1645_11_0_120-14,7.039,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set2_collectorgw94_speakergw1644_speakergw1645_11_0_120-14.wav,gw,그지 근데 너무 조용해서 그런 외로움이 느껴질 것 같애 살다 보면
16975,gw-talk_set2_collectorgw87_speakergw1419_speakergw1420_6_0_131-14,3.85,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw87/talk_set2_collectorgw87_speakergw1419_speakergw1420_6_0_131-14.wav,gw,그래서 소고기는 한 일년에 한 몇 번 먹을까요
20499,gw-talk_set2_collectorgw95_speakergw1125_speakergw1126_2_0_133-10,5.57,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set2_collectorgw95_speakergw1125_speakergw1126_2_0_133-10.wav,gw,잘못 건드렸다가는 상처도 커지고 그래서 저는 민간요법은 절대로 권하지 않아요
4720,gw-talk_set3_collectorgw128_speakergw743_speakergw744_0_0_75-7,15.59,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw128/talk_set3_collectorgw128_speakergw743_speakergw744_0_0_75-7.wav,gw,나는 그렇게는 힘들 것 같고 만약에 애기를 봐줄 수 있을 때는 또 내가 가기도 하고 애기도 오기도 하고 그런데 또 저렇게 대가족이 계속 오래 있는 거는 나는 좀 무리야 난
21774,gw-talk_set3_collectorgw101_speakergw712_speakergw713_3_0_104-0,12.629,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw101/talk_set3_collectorgw101_speakergw712_speakergw713_3_0_104-0.wav,gw,요즘은 은퇴한 사람들이 이제 시골에 가서 뭐 전원주택을 짓고 이렇게 사는데 그래도 나이가 들면은 병원이 가까운 도시에 살아야 된다고들 얘기를 많이 하더라고요
21897,gw-talk_set1_collectorgw101_speakergw1231_speakergw1232_8_0_96-1,2.559,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw101/talk_set1_collectorgw101_speakergw1231_speakergw1232_8_0_96-1.wav,gw,용돈이 물론 좋아요
27565,gw-talk_set1_collectorgw130_speakergw2789_speakergw2790_3_0_102-9,5.59,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw130/talk_set1_collectorgw130_speakergw2789_speakergw2790_3_0_102-9.wav,gw,자기는 안 안좋아하네 그렇지만 자기 남편은 그걸 무척 좋아하니까 남편은 참 좋아할 것 같아
13923,gw-talk_set1_collectorgw210_speakergw1677_speakergw1678_2_0_124-5,3.91,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw210/talk_set1_collectorgw210_speakergw1677_speakergw1678_2_0_124-5.wav,gw,잘 먹는 날과 이제 못 먹는 날과 이렇게 비교를 해보면요
30884,gw-say_set1_collectorgw68_speakergw496_16_0_23-1,4.69,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw68/say_set1_collectorgw68_speakergw496_16_0_23-1.wav,gw,멀리 있는 자석들도 오고 이러니 마카 모이니 좋지 뭐
26560,gw-talk_set2_collectorgw130_speakergw2789_speakergw2790_15_0_103-6,4.159,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw130/talk_set2_collectorgw130_speakergw2789_speakergw2790_15_0_103-6.wav,gw,그래 그것도 좋지만은 그래도 노인들이 더 힘들지 않나
32156,gw-say_set1_collectorgw82_speakergw529_0_0_20-2,6.06,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw82/say_set1_collectorgw82_speakergw529_0_0_20-2.wav,gw,막내 오빠는 가까운 거리에 살고 있어서 좋습니다
9183,gw-talk_set2_collectorgw137_speakergw2930_speakergw2931_12_0_70-2,9.687,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set2_collectorgw137_speakergw2930_speakergw2931_12_0_70-2.wav,gw,풀 뽑아봐래이 그 땅 엎드려 가지고 땅만 보면서 풀 뽑으믄 냄새도 좋지 세상 근심 걱정이 다 없어진다
6262,gw-talk_set1_collectorgw82_speakergw398_speakergw399_4_0_63-6,1.213,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw82/talk_set1_collectorgw82_speakergw398_speakergw399_4_0_63-6.wav,gw,어 저도 그거는 좋아해요
3711,gw-talk_set1_collectorgw69_speakergw1233_speakergw1234_7_0_102-0,18.849,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw69/talk_set1_collectorgw69_speakergw1233_speakergw1234_7_0_102-0.wav,gw,저는 사실 겨울을 추워 싫어하는 사람인데요 추위도 많이 타고 그리고 뭐라 그 활기가 없어요 생기가 일찍 일찍 집에들 들어가고 그리고 여름을 좋아하는데 여름은 사람들이 밖으로 많이 나와 있고 활기가 있고 그래서 여름을 더 좋은 것 같아요 여름이 더 좋아요
19839,gw-talk_set2_collectorgw103_speakergw1464_speakergw1465_9_0_96-13,1.039,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw103/talk_set2_collectorgw103_speakergw1464_speakergw1465_9_0_96-13.wav,gw,너무 좋더라고요
15331,gw-talk_set3_collectorgw73_speakergw502_speakergw503_0_0_111-1,11.97,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set3_collectorgw73_speakergw502_speakergw503_0_0_111-1.wav,gw,근데 이제 오녀 일남이었는데 우리 그때 아버지가 엄청 공무원 생활하면서 딸 다섯 아들 하나 키우시느라고 얼마나 고생하셨겠냐
24029,gw-talk_set2_collectorgw132_speakergw1019_speakergw1020_0_0_132-1,2.07,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set2_collectorgw132_speakergw1019_speakergw1020_0_0_132-1.wav,gw,아니면은 선물로 갖다 드 드리세요
16072,gw-talk_set3_collectorgw73_speakergw1403_speakergw1404_3_0_124-13,6.307,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set3_collectorgw73_speakergw1403_speakergw1404_3_0_124-13.wav,gw,농사지 뭐 농사 그런게 전원 그 나무 관리 정원 뭐 관리해기가 싫어
9390,gw-talk_set2_collectorgw137_speakergw727_speakergw728_14_0_42-6,3.152,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set2_collectorgw137_speakergw727_speakergw728_14_0_42-6.wav,gw,그래 어른들은 다 이열치열이지
18539,gw-talk_set1_collectorgw121_speakergw1489_speakergw1490_7_0_113-8,1.213,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw121/talk_set1_collectorgw121_speakergw1489_speakergw1490_7_0_113-8.wav,gw,아휴 그랬구나
29532,gw-talk_set2_collectorgw227_speakergw2863_speakergw2864_2_0_76-1,10.959,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw227/talk_set2_collectorgw227_speakergw2863_speakergw2864_2_0_76-1.wav,gw,저도 제가 아까도 저 말씀을 드렸습니다마는 이 아프면 병원을 가야지 요법 가지고는 이 에 뭐 완치가 된다고 볼 수가 없거든요
12712,gw-talk_set1_collectorgw137_speakergw2872_speakergw2873_15_0_110-14,7.179,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set1_collectorgw137_speakergw2872_speakergw2873_15_0_110-14.wav,gw,비 오는 날은 있잖아 나도 모르게 그냥 막 막 옛날 이런 지나갔던 생각 막 이래 하다 보니까는 우울해져
18402,gw-talk_set1_collectorgw121_speakergw1489_speakergw1490_1_0_96-9,6.239,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw121/talk_set1_collectorgw121_speakergw1489_speakergw1490_1_0_96-9.wav,gw,아이고 요즘 애들은 벌써 이제 언니 있지 장가가지기 전서부터 제사 먹고 얘기하더라고 글쎄
21293,gw-talk_set1_collectorgw95_speakergw768_speakergw769_11_0_121-9,17.109,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set1_collectorgw95_speakergw768_speakergw769_11_0_121-9.wav,gw,아유 고층은 또 모 여름에 모기도 없고 또 뭐 어 아무튼 눈 올 때는 그 눈 오는 그 함박눈 내릴 때 그 아름다운 풍경이나 이런 것도 참 좋아요
24244,gw-talk_set2_collectorgw132_speakergw751_speakergw752_11_0_79-8,2.025,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw132/talk_set2_collectorgw132_speakergw751_speakergw752_11_0_79-8.wav,gw,그래도 도시에 살으면
28495,gw-talk_set2_collectorgw191_speakergw1646_speakergw1647_4_0_100-4,6.53,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw191/talk_set2_collectorgw191_speakergw1646_speakergw1647_4_0_100-4.wav,gw,지큼은 또 소도 못 키우고 해서 둘을 선택하라면은 소 키는 게 훨씬 낫다고 생각해서
5118,gw-talk_set1_collectorgw128_speakergw842_speakergw843_3_0_73-1,2.61,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw128/talk_set1_collectorgw128_speakergw842_speakergw843_3_0_73-1.wav,gw,나이가 들어서는 단독주택이 좋다고 생각합니다
12543,gw-talk_set2_collectorgw137_speakergw2930_speakergw2931_5_0_91-22,5.63,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set2_collectorgw137_speakergw2930_speakergw2931_5_0_91-22.wav,gw,흔거 신어도 걸어가고 새거 신어도 걸어가는 건 다 똑같아 언니야
34593,gw-say_set1_collectorgw87_speakergw481_48_0_29-2,5.839,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw87/say_set1_collectorgw87_speakergw481_48_0_29-2.wav,gw,뭐 마른 안주도 있을 수 있고 과일 안주도 있을 수 있고 찌개 안주도 있을 수 있고
1762,gw-talk_set2_collectorgw226_speakergw2881_speakergw2882_7_0_124-3,6.21,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw226/talk_set2_collectorgw226_speakergw2881_speakergw2882_7_0_124-3.wav,gw,홍수 나고 이럴 때는 좀 그래해도 그래도 비가 저는 비가 좋다고 생각합니다
11408,gw-talk_set1_collectorgw137_speakergw2872_speakergw2873_5_0_102-16,8.056,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw137/talk_set1_collectorgw137_speakergw2872_speakergw2873_5_0_102-16.wav,gw,이제 그거 했는데 지금 이래 가만히 보면은 어느 누구 집에 가가지고 그냥 가만 앉아가지고 있는 것도 편안한 어
35660,gw-say_set2_collectorgw86_speakergw406_44_0_43-1,26.9,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw86/say_set2_collectorgw86_speakergw406_44_0_43-1.wav,gw,제가 이 간간이 산소 옆에다가 도라지 더덕을 심어 놨는데 그것이 산소이다 보니깐 다른 사람들이 자꾸 캐 가서 제가 이득을 못 보고 있고 손해를 봤지마는 누군가가 예 갖다가 유용하게 썼다고 한다면은 그것으로 만족을 느낍니다
6944,gw-talk_set1_collectorgw94_speakergw1048_speakergw1049_1_0_121-12,0.683,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set1_collectorgw94_speakergw1048_speakergw1049_1_0_121-12.wav,gw,맞다
28582,gw-talk_set3_collectorgw191_speakergw1688_speakergw1689_4_0_103-6,16.699,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw191/talk_set3_collectorgw191_speakergw1688_speakergw1689_4_0_103-6.wav,gw,저 같은 경우는 농사가 뭐라 그래야 되나 내 손수 지어서 그냥 뭐 화학약품 안 쓰고 유기농으로 그래 인제 자식들하고 뭐 요새 가족들 이렇게 다 노나 먹을 수 있으면 좋을 것 같으고
20181,gw-talk_set2_collectorgw183_speakergw1667_speakergw1668_5_0_127-13,5.33,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw183/talk_set2_collectorgw183_speakergw1667_speakergw1668_5_0_127-13.wav,gw,왜 그렇게 응 무조건 간에 버린다는 그런 생각은 잘못된 생각이에요
22968,gw-talk_set3_collectorgw138_speakergw1597_speakergw1598_7_0_50-9,0.15,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw138/talk_set3_collectorgw138_speakergw1597_speakergw1598_7_0_50-9.wav,gw,뭐
20453,gw-talk_set3_collectorgw95_speakergw533_speakergw534_2_0_61-13,5.812,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw95/talk_set3_collectorgw95_speakergw533_speakergw534_2_0_61-13.wav,gw,그기 그게 좋으믄 소금으로 딱 이빨 딲어주시믄 치통이 없어져요 그
26746,gw-talk_set1_collectorgw130_speakergw1414_speakergw1415_12_0_113-2,3.479,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw130/talk_set1_collectorgw130_speakergw1414_speakergw1415_12_0_113-2.wav,gw,나만 그런 건지 뭐 다 그런 건지 모르겠네요
32684,gw-say_set1_collectorgw94_speakergw492_12_0_30-1,6.779,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw94/say_set1_collectorgw94_speakergw492_12_0_30-1.wav,gw,그 집이 왜 유명한가 하면은 불고기를 곁들여서 막국수를 주기 때문에 막국수가 참 맛있어요
3577,gw-talk_set2_collectorgw131_speakergw1119_speakergw1120_2_0_130-4,8.418,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw131/talk_set2_collectorgw131_speakergw1119_speakergw1120_2_0_130-4.wav,gw,우리 집 어 양반 같은 경우에는 뭐 예를 들어서 화상을 입었다 이러면 밀가루 반죽을 먼저 해요
13105,gw-talk_set3_collectorgw88_speakergw717_speakergw718_8_0_80-2,2.51,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw88/talk_set3_collectorgw88_speakergw717_speakergw718_8_0_80-2.wav,gw,아직 손자 손녀가 없어서
35644,gw-say_set1_collectorgw86_speakergw392_12_1_21-0,6.539,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw86/say_set1_collectorgw86_speakergw392_12_1_21-0.wav,gw,이 집에서 제일 유명한 것은 추어탕으로 알고 있습니다
3261,gw-talk_set2_collectorgw131_speakergw1119_speakergw1120_7_0_137-6,13.31,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw131/talk_set2_collectorgw131_speakergw1119_speakergw1120_7_0_137-6.wav,gw,눈 올 때는 좋은데 치울 때가 힘들고 그 녹으믄 질척질척 해대는 게 어 싫기는 한데 그래도 올 때는 비가 오는 것보다 눈이 올 때가 기분이 더 좋잖소
32777,gw-say_set2_collectorgw89_speakergw410_27_0_27-3,6.69,/data/MTDATA/fn-2-018/root/person/say/gw/collectorgw89/say_set2_collectorgw89_speakergw410_27_0_27-3.wav,gw,맛깔나게 할려면 중간 정도의 맛이 제 입에는 좋습니다
15283,gw-talk_set3_collectorgw73_speakergw502_speakergw503_13_0_67-4,14.766,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw73/talk_set3_collectorgw73_speakergw502_speakergw503_13_0_67-4.wav,gw,친구들이 인제 뭐 나이가 먹어서 뭐 편하게 입고 가고 다 이제 정년 퇴직하다 보니까 이제 양복도 안 입게 되고 그러다 그러는데 그래도 어떠한 자리에 또 그것도 친구애가 결혼을 하는데 격식 있게 갖춰서 가는 게 보기가 좋지
28546,gw-talk_set3_collectorgw191_speakergw1688_speakergw1689_7_0_118-5,5.067,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw191/talk_set3_collectorgw191_speakergw1688_speakergw1689_7_0_118-5.wav,gw,그러니 우리가 좀 나이 먹은 사람들이 조금 이해를 하면 어떨까 나는 그런 생각을 또 하거든요
7052,gw-talk_set1_collectorgw94_speakergw506_speakergw507_5_0_72-2,7.306,/data/MTDATA/fn-2-018/root/people/talk/gw/collectorgw94/talk_set1_collectorgw94_speakergw506_speakergw507_5_0_72-2.wav,gw,그래서 그 평 평상시에는 너무 격식을 차리다 봄 몸이 즘 굳어지고 몸이 불편해 나는 요즘
